imname	RA	DEC	EXPTIME
Q25F1V1	13:48:57	-11:26:13	40
Q25F2V1	13:48:56	-13:24:37	40
Q25F3V1	13:55:30	-14:23:49	40
Q25F4V1	13:55:29	-12:25:25	40
Q25F1V2	13:48:57	-11:26:13	40
Q25F2V2	13:48:56	-13:24:37	40
Q25F3V2	13:55:30	-14:23:49	40
Q25F4V2	13:55:29	-12:25:25	40
Q25F1V3	13:48:57	-11:26:13	40
Q25F2V3	13:48:56	-13:24:37	40
Q25F3V3	13:55:30	-14:23:49	40
Q25F4V3	13:55:29	-12:25:25	40
Q25F1V4	13:48:57	-11:26:13	40
Q25F2V4	13:48:56	-13:24:37	40
Q25F3V4	13:55:30	-14:23:49	40
Q25F4V4	13:55:29	-12:25:25	40
Q25F1V5	13:48:57	-11:26:13	40
Q25F2V5	13:48:56	-13:24:37	40
Q25F3V5	13:55:30	-14:23:49	40
Q25F4V5	13:55:29	-12:25:25	40
SLEW_QX_QY	13:55:29	-12:25:25	60
